ANIMAL_ID,AGE,FEED_INTAKE,WEIGHT_NA,WEIGHT,CFI
5352,191,2.767,NA,,262.965
5352,192,3.443,NA,,266.408
5352,193,0.709,NA,,267.117
5352,194,1.472,NA,,268.589
5352,195,2.02,106,106,270.609
5352,196,2.917,NA,,273.526
5353,69,2.397,24,24,2.397
5353,70,2.406,NA,,4.803
5353,71,2.032,NA,,6.835
5353,72,2.315,NA,,9.15
5353,73,1.991,NA,,11.141
5353,74,2.755,NA,,13.896
5353,75,2.296,NA,,16.192
5353,76,2.053,26,26,18.245
5353,77,2.228,NA,,20.473
5353,78,2.463,NA,,22.936
5353,79,2.673,NA,,25.609
5353,80,2.63,NA,,28.239
5353,81,2.532,NA,,30.771
5353,82,2.491,NA,,33.262
5353,83,2.231,33,33,35.493
5353,84,2.59,NA,,38.083
5353,85,2.533,NA,,40.616
5353,86,2.061,NA,,42.677
5353,87,2.208,NA,,44.885
5353,88,2.844,NA,,47.729
5353,89,2.22,NA,,49.949
5353,90,1.896,36,36,51.845
5353,91,2.436,NA,,54.281
5353,92,2.661,NA,,56.942
5353,93,2.279,NA,,59.221
5353,94,2.206,NA,,61.427
5353,95,2.062,NA,,63.489
5353,96,2.25,NA,,65.739
5353,97,2.594,44,44,68.333
5353,98,2.176,NA,,70.509
5353,99,1.983,NA,,72.492
5353,100,1.117,NA,,73.609
5353,101,1.768,NA,,75.377
5353,102,2.204,NA,,77.581
5353,103,1.788,NA,,79.369
5353,104,1.797,46,46,81.166
5353,105,1.67,NA,,82.836
5353,106,1.715,NA,,84.551
5353,107,1.878,NA,,86.429
5353,108,1.838,NA,,88.267
5353,109,1.555,NA,,89.822
5353,110,1.922,NA,,91.744
5353,111,2.191,NA,,93.935
5353,112,1.343,52,52,95.278
5353,113,1.692,NA,,96.97
5353,114,1.794,NA,,98.764
5353,115,2.058,NA,,100.822
5353,116,2.024,NA,,102.846
5353,117,1.299,NA,,104.145
5353,118,2.123,NA,,106.268
5353,119,1.881,57,57,108.149
5353,120,2.421,NA,,110.57
5353,121,1.621,NA,,112.191
5353,122,2.28,NA,,114.471
5353,123,2.105,NA,,116.576
5353,124,2.058,NA,,118.634
5353,125,2.069,63,63,120.703
5353,126,2.202,NA,,122.905
5353,127,1.399,NA,,124.304
5353,128,1.882,NA,,126.186
5353,129,1.223,NA,,127.409
5353,130,2.06,NA,,129.469
5353,131,1.931,NA,,131.4
5353,132,1.886,68,68,133.286
5353,133,2.067,NA,,135.353
5353,134,2.488,NA,,137.841
5353,135,2.145,NA,,139.986
5353,136,1.923,NA,,141.909
5353,137,2.174,NA,,144.083
5353,138,1.81,NA,,145.893
5353,139,2.285,75,75,148.178
5353,140,2.13,NA,,150.308
5353,141,1.886,NA,,152.194
5353,142,2.278,NA,,154.472
5353,143,1.415,NA,,155.887
5353,144,2.114,NA,,158.001
5353,145,2.51,NA,,160.511
5353,146,2.207,80,80,162.718
5353,147,2.239,NA,,164.957
5353,148,2.441,NA,,167.398
5353,149,2.197,NA,,169.595
5353,150,1.903,NA,,171.498
5353,151,2.191,NA,,173.689
5353,152,2.53,NA,,176.219
5353,153,2.361,88,88,178.58
5353,154,1.741,NA,,180.321
5353,155,2.489,NA,,182.81
5353,156,2.518,NA,,185.328
5353,157,2.31,NA,,187.638
5353,158,1.105,NA,,188.743
5353,159,1.918,NA,,190.661
5353,160,2.124,94,94,192.785
5353,161,2.597,NA,,195.382
5353,162,2.769,NA,,198.151
5353,163,1.366,NA,,199.517
5353,164,2.046,NA,,201.563
5353,165,3.099,NA,,204.662
5353,166,2.476,NA,,207.138
5353,167,1.858,98,98,208.996
5353,168,2.43,NA,,211.426
5353,169,2.138,NA,,213.564
5353,170,2.687,NA,,216.251
5353,171,2.811,NA,,219.062
5353,172,1.981,NA,,221.043
5353,173,2.372,NA,,223.415
5353,174,2.814,107,107,226.229
5353,175,1.928,NA,,228.157
5376,68,2.299,25,25,2.299
5376,69,2.451,NA,,4.75
5376,70,2.145,NA,,6.895
5376,71,2.327,NA,,9.222
5376,72,2.187,NA,,11.409
5376,73,2.228,NA,,13.637
5376,74,2.386,NA,,16.023
5376,75,2.497,30,30,18.52
5376,76,2.542,NA,,21.062
5376,77,2.26,NA,,23.322
5376,78,2.93,NA,,26.252
5376,79,1.867,NA,,28.119
5376,80,2.586,NA,,30.705
5376,81,2.154,NA,,32.859
5376,82,2.629,34,34,35.488
5376,83,2.566,NA,,38.054
5376,84,2.374,NA,,40.428
5376,85,2.563,NA,,42.991
5376,86,2.74,NA,,45.731
5376,87,2.888,NA,,48.619
5376,88,2.364,NA,,50.983
5376,89,3.425,39,39,54.408
5376,90,2.645,NA,,57.053
5376,91,2.916,NA,,59.969
5376,92,2.733,NA,,62.702
5376,93,2.854,NA,,65.556
5376,94,2.959,NA,,68.515
5376,95,2.479,NA,,70.994
5376,96,2.18,43,43,73.174
5376,97,1.684,NA,,74.858
5376,98,1.768,NA,,76.626
5376,99,1.9,NA,,78.526
5376,100,1.665,NA,,80.191
5376,101,1.901,NA,,82.092
5376,102,1.536,NA,,83.628
5376,103,1.613,NA,,85.241
5376,104,1.307,NA,,86.548
5376,105,1.313,NA,,87.861
5376,106,1.286,NA,,89.147
5376,107,1.615,NA,,90.762
5376,108,1.432,NA,,92.194
5376,109,1.732,NA,,93.926
5376,110,1.532,NA,,95.458
5376,111,1.788,53,53,97.246
5376,112,1.973,NA,,99.219
5376,113,1.757,NA,,100.976
5376,114,1.415,NA,,102.391
5376,115,2.007,NA,,104.398
5376,116,1.088,NA,,105.486
5376,117,2.193,NA,,107.679
5376,118,2.287,59,59,109.966
5376,119,2.062,NA,,112.028
5376,120,2.074,NA,,114.102
5376,121,2.261,NA,,116.363
5376,122,1.563,NA,,117.926
5376,123,1.595,NA,,119.521
5376,124,2.393,63,63,121.914
5376,125,1.924,NA,,123.838
5376,126,1.798,NA,,125.636
5376,127,2.228,NA,,127.864
5376,128,1.912,NA,,129.776
5376,129,1.488,NA,,131.264
5376,130,2.366,NA,,133.63
5376,131,2.274,69,69,135.904
5376,132,1.696,NA,,137.6
5376,133,2.149,NA,,139.749
5376,134,2.142,NA,,141.891
5376,135,2.099,NA,,143.99
5376,136,1.746,NA,,145.736
5376,137,2.966,NA,,148.702
5376,138,2.337,74,74,151.039
5376,139,2.318,NA,,153.357
5376,140,2.996,NA,,156.353
5376,141,2.907,NA,,159.26
5376,142,2.379,NA,,161.639
5376,143,2.911,NA,,164.55
5376,144,2.271,NA,,166.821
5376,145,2.759,82,82,169.58
5376,146,2.452,NA,,172.032
5376,147,2.201,NA,,174.233
5376,148,2.555,NA,,176.788
5376,149,2.539,NA,,179.327
5376,150,1.749,NA,,181.076
5376,151,2.07,NA,,183.146
5376,152,1.667,87,87,184.813
5376,153,2.102,NA,,186.915
5376,154,2.302,NA,,189.217
5376,155,2.078,NA,,191.295
5376,156,2.462,NA,,193.757
5376,157,2.579,NA,,196.336
5376,158,2.512,NA,,198.848
5376,159,2.321,95,95,201.169
5376,160,1.968,NA,,203.137
5376,161,2.01,NA,,205.147
5376,162,2.531,NA,,207.678
5376,163,2.132,NA,,209.81
5376,164,2.438,NA,,212.248
5376,165,2.821,NA,,215.069
5376,166,2.931,100,100,218
5376,167,2.731,NA,,220.731
5376,168,2.86,NA,,223.591
5376,169,2.122,NA,,225.713
5376,170,2.951,NA,,228.664
5376,171,2.376,NA,,231.04
5376,172,2.512,NA,,233.552
5376,173,1.258,104,104,234.81
5376,174,1.395,NA,,236.205
5377,68,1.79,33,33,1.79
5377,69,2.386,NA,,4.176
5377,70,2.609,NA,,6.785
5377,71,2.351,NA,,9.136
5377,72,2.366,NA,,11.502
5377,73,2.251,NA,,13.753
5377,74,2.413,NA,,16.166
5377,75,2.9,37,37,19.066
5377,76,2.537,NA,,21.603
5377,77,2.528,NA,,24.131
5377,78,2.718,NA,,26.849
5377,79,2.454,NA,,29.303
5377,80,2.624,NA,,31.927
5377,81,3.026,NA,,34.953
5377,82,2.25,42,42,37.203
5377,83,2.513,NA,,39.716
5377,84,2.775,NA,,42.491
5377,85,2.333,NA,,44.824
5377,86,2.38,NA,,47.204
5377,87,2.479,NA,,49.683
5377,88,1.823,NA,,51.506
5377,89,2.174,48,48,53.68
5377,90,1.798,NA,,55.478
5377,91,2.121,NA,,57.599
5377,92,2.668,NA,,60.267
5377,93,3.038,NA,,63.305
5377,94,2.828,NA,,66.133
5377,95,2.77,NA,,68.903
5377,96,2.427,54,54,71.33
5377,97,1.672,NA,,73.002
5377,98,2.343,NA,,75.345
5377,99,2.521,NA,,77.866
5377,100,1.789,NA,,79.655
5377,101,2.131,NA,,81.786
5377,102,2.091,NA,,83.877
5377,103,1.883,59,59,85.76
5377,104,2.299,NA,,88.059
5377,105,1.806,NA,,89.865
5377,106,1.604,NA,,91.469
5377,107,1.267,NA,,92.736
5377,108,2.274,NA,,95.01
5377,109,1.301,NA,,96.311
5377,110,2.349,NA,,98.66
5377,111,2.205,66,66,100.865
5377,112,2.221,NA,,103.086
5377,113,2.279,NA,,105.365
5377,114,1.932,NA,,107.297
5377,115,2.223,NA,,109.52
5377,116,2.215,NA,,111.735
5377,117,2.395,NA,,114.13
5377,118,2.054,74,74,116.184
5377,119,3.278,NA,,119.462
5377,120,2.426,NA,,121.888
5377,121,2.825,NA,,124.713
5377,122,2.082,NA,,126.795
5377,123,2.401,NA,,129.196
5377,124,2.238,78,78,131.434
5377,125,2.76,NA,,134.194
5377,126,1.919,NA,,136.113
5377,127,3.347,NA,,139.46
5377,128,2.061,NA,,141.521
5377,129,3.033,NA,,144.554
5377,130,1.89,NA,,146.444
5377,131,3.054,87,87,149.498
5377,132,2.361,NA,,151.859
5377,133,1.807,NA,,153.666
5377,134,3.455,NA,,157.121
5377,135,2.367,NA,,159.488
5377,136,2.24,NA,,161.728
5377,137,3.288,NA,,165.016
5377,138,2.775,93,93,167.791
5377,139,2.36,NA,,170.151
5377,140,3.128,NA,,173.279
5377,141,2.499,NA,,175.778
5377,142,3.3,NA,,179.078
5377,143,1.144,NA,,180.222
5377,144,1.842,NA,,182.064
5377,145,2.159,99,99,184.223
5377,146,2.079,NA,,186.302
5377,147,2.429,NA,,188.731
5377,148,2.753,NA,,191.484
5377,149,1.267,NA,,192.751
5377,150,2.086,NA,,194.837
5377,151,2.586,NA,,197.423
5377,152,2.292,107,107,199.715
5377,153,2.005,NA,,201.72
5377,154,2.249,NA,,203.969
5377,155,2.704,NA,,206.673
5377,156,2.262,NA,,208.935
5377,157,2.138,NA,,211.073
5377,158,1.776,NA,,212.849
5377,159,2.475,107,107,215.324
5377,160,2.835,NA,,218.159
5377,161,2.097,NA,,220.256
5377,162,2.421,NA,,222.677
5377,163,3.341,NA,,226.018
5377,164,1.975,NA,,227.993
5377,165,2.664,NA,,230.657
5377,166,2.631,115,115,233.288
5377,167,1.813,NA,,235.101
5377,168,2.503,NA,,237.604
5377,169,2.376,NA,,239.98
5377,170,2.704,NA,,242.684
5377,171,2.044,NA,,244.728
5377,172,1.965,NA,,246.693
5377,173,1.368,120,120,248.061
5377,174,0.592,NA,,248.653
5378,68,1.562,23,23,1.562
5378,69,1.803,NA,,3.365
5378,70,2.192,NA,,5.557
5378,71,2.147,NA,,7.704
5378,72,2.099,NA,,9.803
5378,73,2.576,NA,,12.379
5378,74,1.923,NA,,14.302
5378,75,2.318,25,25,16.62
5378,76,2.203,NA,,18.823
5378,77,2.496,NA,,21.319
5378,78,1.957,NA,,23.276
5378,79,2.639,NA,,25.915
5378,80,2.341,NA,,28.256
5378,81,2.579,NA,,30.835
5378,82,2.47,27,27,33.305
5378,83,1.971,NA,,35.276
5378,84,2.452,NA,,37.728
5378,85,2.068,NA,,39.796
5378,86,2.587,NA,,42.383
5378,87,2.357,NA,,44.74
5378,88,2.416,NA,,47.156
5378,89,2.41,34,34,49.566
5378,90,2.75,NA,,52.316
5378,91,2.943,NA,,55.259
5378,92,2.115,NA,,57.374
5378,93,2.39,NA,,59.764
5378,94,1.937,NA,,61.701
5378,95,2.379,NA,,64.08
5378,96,1.987,38,38,66.067
5378,97,1.956,NA,,68.023
5378,98,2.408,NA,,70.431
5378,99,2.1,NA,,72.531
5378,100,1.958,NA,,74.489
5378,101,1.927,NA,,76.416
5378,102,2.067,NA,,78.483
5378,103,0.626,41,41,79.109
5378,104,2.327,NA,,81.436
5378,105,2.118,NA,,83.554
5378,106,1.934,NA,,85.488
5378,107,1.9,NA,,87.388
5378,108,1.048,NA,,88.436
5378,109,1.881,NA,,90.317
5378,110,1.686,NA,,92.003
5378,111,1.985,45,45,93.988
5378,112,2.2,NA,,96.188
5378,113,2.102,NA,,98.29
5378,114,2.159,NA,,100.449
5378,115,2.219,NA,,102.668
5378,116,2.518,NA,,105.186
5378,117,2.629,NA,,107.815
5378,118,2.412,52,52,110.227
5378,119,2.193,NA,,112.42
5378,120,2.639,NA,,115.059
5378,121,2.28,NA,,117.339
5378,122,2.583,NA,,119.922
5378,123,2.732,NA,,122.654
5378,124,2.619,59,59,125.273
5378,125,1.8,NA,,127.073
5378,126,3.125,NA,,130.198
5378,127,2.108,NA,,132.306
5378,128,3.04,NA,,135.346
5378,129,2.347,NA,,137.693
5378,130,3.394,NA,,141.087
5378,131,2.739,68,68,143.826
5378,132,2.391,NA,,146.217
5378,133,2.477,NA,,148.694
5378,134,3.256,NA,,151.95
5378,135,3.06,NA,,155.01
5378,136,2.56,NA,,157.57
5378,137,2.65,NA,,160.22
5378,138,2.694,74,74,162.914
5378,139,2.93,NA,,165.844
5378,140,3.074,NA,,168.918
5378,141,2.222,NA,,171.14
5378,142,3.217,NA,,174.357
5378,143,3.293,NA,,177.65
5378,144,2.869,NA,,180.519
5378,145,3.075,83,83,183.594
5378,146,3.08,NA,,186.674
5378,147,3.592,NA,,190.266
5378,148,3.679,NA,,193.945
5378,149,2.967,NA,,196.912
5378,150,3.292,NA,,200.204
5378,151,3.395,NA,,203.599
5378,152,3.414,92,92,207.013
5378,153,3.449,NA,,210.462
5378,154,3.298,NA,,213.76
5378,155,2.813,NA,,216.573
5378,156,3.511,NA,,220.084
5378,157,2.297,NA,,222.381
5378,158,2.878,NA,,225.259
5378,159,2.578,99,99,227.837
5378,160,3.766,NA,,231.603
5378,161,2.547,NA,,234.15
5378,162,3.341,NA,,237.491
5378,163,4.424,NA,,241.915
5378,164,3.384,NA,,245.299
5378,165,2.425,NA,,247.724
5378,166,2.53,109,109,250.254
5378,167,3.24,NA,,253.494
5378,168,3.252,NA,,256.746
5378,169,3.514,NA,,260.26
5378,170,2.983,NA,,263.243
5378,171,3.403,NA,,266.646
5378,172,2.574,NA,,269.22
5378,173,2.923,114,114,272.143
5378,174,2.561,NA,,274.704
5378,175,3.357,NA,,278.061
5378,176,0.663,NA,,278.724
5378,177,2.29,NA,,281.014
5378,178,3.781,NA,,284.795
5378,179,2.83,NA,,287.625
5378,180,3.135,119,119,290.76
5378,181,1.377,NA,,292.137
5378,182,1.467,NA,,293.604
5378,183,2.828,NA,,296.432
5378,184,2.617,NA,,299.049
5378,185,1.524,NA,,300.573
5378,186,0.99,NA,,301.563
5378,187,2.014,116,116,303.577
5378,188,3.916,NA,,307.493
5378,189,3.032,NA,,310.525
5378,190,2.323,NA,,312.848
5378,191,2.395,NA,,315.243
5378,192,3.447,NA,,318.69
5378,193,2.656,NA,,321.346
5378,194,2.755,128,128,324.101
5378,195,3.439,NA,,327.54
5378,196,0.679,NA,,328.219
5379,68,2.977,26,26,2.977
5379,69,2.661,NA,,5.638
5379,70,3.181,NA,,8.819
5379,71,2.56,NA,,11.379
5379,72,3.115,NA,,14.494
5379,73,2.504,NA,,16.998
5379,74,2.577,NA,,19.575
5379,75,2.196,30,30,21.771
5379,76,3.225,NA,,24.996
5379,77,3.207,NA,,28.203
5379,78,2.995,NA,,31.198
5379,79,2.276,NA,,33.474
5379,80,3.449,NA,,36.923
5379,81,2.678,NA,,39.601
5379,82,2.721,35,35,42.322
5379,83,3.128,NA,,45.45
5379,84,2.553,NA,,48.003
5379,85,2.134,NA,,50.137
5379,86,3.277,NA,,53.414
5379,87,2.47,NA,,55.884
5379,88,2.415,NA,,58.299
5379,89,1.486,40,40,59.785
5379,90,1.949,NA,,61.734
5379,91,2.042,NA,,63.776
5379,92,1.408,NA,,65.184
5379,93,2.885,NA,,68.069
5379,94,2.355,NA,,70.424
5379,95,2.452,NA,,72.876
5379,96,1.795,47,47,74.671
5379,97,2.945,NA,,77.616
5379,98,2.258,NA,,79.874
5379,99,1.978,NA,,81.852
5379,100,2.233,NA,,84.085
5379,101,2.239,NA,,86.324
5379,102,2.288,NA,,88.612
5379,103,2.334,NA,,90.946
5379,104,2.353,NA,,93.299
5379,105,2.031,NA,,95.33
5379,106,2.263,NA,,97.593
5379,107,2.507,NA,,100.1
5379,108,2.221,NA,,102.321
5379,109,2.013,NA,,104.334
5379,110,1.819,NA,,106.153
5379,111,1.912,60,60,108.065
5379,112,2.292,NA,,110.357
5379,113,2.019,NA,,112.376
5379,114,2.258,NA,,114.634
5379,115,2.561,NA,,117.195
5379,116,1.845,NA,,119.04
5379,117,2.343,NA,,121.383
5379,118,2.435,66,66,123.818
5379,119,2.512,NA,,126.33
5379,120,2.022,NA,,128.352
5379,121,2.124,NA,,130.476
5379,122,2.747,NA,,133.223
5379,123,2.502,NA,,135.725
5379,124,1.763,72,72,137.488
5379,125,2.703,NA,,140.191
5379,126,2.431,NA,,142.622
5379,127,2.318,NA,,144.94
5379,128,2.257,NA,,147.197
5379,129,2.735,NA,,149.932
5379,130,1.981,NA,,151.913
5379,131,1.931,80,80,153.844
5379,132,3.003,NA,,156.847
5379,133,2.283,NA,,159.13
5379,134,2.737,NA,,161.867
5379,135,2.036,NA,,163.903
5379,136,2.143,NA,,166.046
5379,137,2.425,NA,,168.471
5379,138,2.408,83,83,170.879
5379,139,2.567,NA,,173.446
5379,140,2.893,NA,,176.339
5379,141,2.275,NA,,178.614
5379,142,2.468,NA,,181.082
5379,143,1.997,NA,,183.079
5379,144,3.01,NA,,186.089
5379,145,2.067,90,90,188.156
5379,146,1.727,NA,,189.883
5379,147,2.334,NA,,192.217
5379,148,1.489,NA,,193.706
5379,149,0.49,NA,,194.196
5379,150,0.639,NA,,194.835
5379,151,0.792,NA,,195.627
5379,152,0.937,90,90,196.564
5379,153,0.502,NA,,197.066
5379,154,0.307,NA,,197.373
5379,155,0.401,NA,,197.774
5379,156,1.449,NA,,199.223
5379,157,1.617,NA,,200.84
5379,158,1.043,NA,,201.883
5379,159,1.382,91,91,203.265
5379,160,1.806,NA,,205.071
5379,161,2.202,NA,,207.273
5379,162,1.569,NA,,208.842
5379,163,2.379,NA,,211.221
5379,164,2.151,NA,,213.372
5379,165,2.14,NA,,215.512
5379,166,1.61,98,98,217.122
5379,167,2.536,NA,,219.658
5379,168,2.548,NA,,222.206
5379,169,1.457,NA,,223.663
5379,170,0.981,NA,,224.644
5379,171,1.049,NA,,225.693
5379,172,1.52,NA,,227.213
5379,173,1.787,100,100,229
5379,174,2.048,NA,,231.048
5379,175,2.186,NA,,233.234
5379,176,1.607,NA,,234.841
5379,177,2.421,NA,,237.262
5379,178,2.045,NA,,239.307
5379,179,2.882,NA,,242.189
5379,180,1.926,110,110,244.115
5379,181,2.224,NA,,246.339
5379,182,3.242,NA,,249.581
5379,183,1.865,NA,,251.446
5379,184,2.724,NA,,254.17
5379,185,2.148,NA,,256.318
5379,186,2.669,NA,,258.987
5379,187,2.766,114,114,261.753
5379,188,3.473,NA,,265.226
5379,189,3.468,NA,,268.694
5379,190,2.295,NA,,270.989
5379,191,3.08,NA,,274.069
5379,192,3.155,NA,,277.224
5379,193,3.643,NA,,280.867
5379,194,2.926,122,122,283.793
5379,195,2.294,NA,,286.087
5379,196,0.476,NA,,286.563
5386,68,2.185,23,23,2.185
5386,69,2.22,NA,,4.405
5386,70,2.166,NA,,6.571
5386,71,2.331,NA,,8.902
5386,72,2.186,NA,,11.088
5386,73,1.962,NA,,13.05
5386,74,1.924,NA,,14.974
5386,75,2.356,23,23,17.33
5386,76,2.238,NA,,19.568
5386,77,2.035,NA,,21.603
5386,78,1.924,NA,,23.527
5386,79,2.311,NA,,25.838
5386,80,2.362,NA,,28.2
5386,81,2.215,NA,,30.415
5386,82,2.304,25,25,32.719
5386,83,2.204,NA,,34.923
5386,84,2.661,NA,,37.584
5386,85,2.512,NA,,40.096
5386,86,2.032,NA,,42.128
5386,87,2.043,NA,,44.171
5386,88,2.141,NA,,46.312
5386,89,2.231,26,26,48.543
5386,90,2.252,NA,,50.795
5386,91,2.283,NA,,53.078
5386,92,2.146,NA,,55.224
5386,93,1.98,NA,,57.204
5386,94,2.547,NA,,59.751
5386,95,2.621,NA,,62.372
5386,96,0.695,28,28,63.067
5386,97,0.765,NA,,63.832
5386,98,0.928,NA,,64.76
5386,99,0.671,NA,,65.431
5386,100,0.982,NA,,66.413
5386,101,0.661,NA,,67.074
5386,102,0.732,NA,,67.806
5386,103,1.05,27,27,68.856
5386,104,0.561,NA,,69.417
5386,105,0.566,NA,,69.983
5386,106,0.757,NA,,70.74
5386,107,1.182,NA,,71.922
5386,108,0.993,NA,,72.915
5386,109,1.706,NA,,74.621
5386,110,1.281,NA,,75.902
5386,111,1.097,30,30,76.999
5386,112,1.448,NA,,78.447
5386,113,1.231,NA,,79.678
5386,114,1.522,NA,,81.2
5386,115,1.369,NA,,82.569
5386,116,1.948,NA,,84.517
5386,117,1.917,NA,,86.434
5386,118,1.804,36,36,88.238
5386,119,2.121,NA,,90.359
5386,120,1.78,NA,,92.139
5386,121,1.783,NA,,93.922
5386,122,1.742,NA,,95.664
5386,123,1.805,NA,,97.469
5386,124,1.98,42,42,99.449
5386,125,1.604,NA,,101.053
5386,126,2.118,NA,,103.171
5386,127,1.962,NA,,105.133
5386,128,1.991,NA,,107.124
5386,129,2.234,NA,,109.358
5386,130,1.802,NA,,111.16
5386,131,2.338,48,48,113.498
5386,132,2.374,NA,,115.872
5386,133,2.533,NA,,118.405
5386,134,1.86,NA,,120.265
5386,135,2.792,NA,,123.057
5386,136,1.557,NA,,124.614
5386,137,2.57,NA,,127.184
5386,138,2.559,55,55,129.743
5386,139,1.747,NA,,131.49
5386,140,2.96,NA,,134.45
5386,141,1.962,NA,,136.412
5386,142,2.61,NA,,139.022
5386,143,2.915,NA,,141.937
5386,144,1.887,NA,,143.824
5386,145,2.787,62,62,146.611
5386,146,1.637,NA,,148.248
5386,147,2.42,NA,,150.668
5386,148,2.365,NA,,153.033
5386,149,2.174,NA,,155.207
5386,150,2.246,NA,,157.453
5386,151,2.485,NA,,159.938
5386,152,2.377,69,69,162.315
5386,153,2.127,NA,,164.442
5386,154,2.407,NA,,166.849
5386,155,2.246,NA,,169.095
5386,156,2.131,NA,,171.226
5386,157,1.969,NA,,173.195
5386,158,2.206,NA,,175.401
5386,159,2.316,76,76,177.717
5386,160,1.416,NA,,179.133
5386,161,2.075,NA,,181.208
5386,162,2.516,NA,,183.724
5386,163,2.327,NA,,186.051
5386,164,2.037,NA,,188.088
5386,165,2.787,NA,,190.875
5386,166,1.579,82,82,192.454
5386,167,1.615,NA,,194.069
5386,168,2.316,NA,,196.385
5386,169,2.513,NA,,198.898
5386,170,3.012,NA,,201.91
5386,171,1.977,NA,,203.887
5386,172,2.283,NA,,206.17
5386,173,2.306,90,90,208.476
5386,174,2.048,NA,,210.524
5386,175,2.923,NA,,213.447
5386,176,0.268,NA,,213.715
5386,177,2.995,NA,,216.71
5386,178,1.49,NA,,218.2
5386,179,3.224,NA,,221.424
5386,180,2.522,95,95,223.946
5386,181,2.754,NA,,226.7
5386,182,2.604,NA,,229.304
5386,183,2.295,NA,,231.599
5386,184,2.84,NA,,234.439
5386,185,1.374,NA,,235.813
5386,186,1.763,NA,,237.576
5386,187,2.17,99,99,239.746
5386,188,3.064,NA,,242.81
5386,189,2.943,NA,,245.753
5386,190,3.008,NA,,248.761
5386,191,2.944,NA,,251.705
5386,192,2.076,NA,,253.781
5386,193,2.695,NA,,256.476
5386,194,2.672,111,111,259.148
5386,195,3.471,NA,,262.619
5386,196,2.224,NA,,264.843
5386,197,0.674,NA,,265.517
5386,218,0.578,NA,,266.095
5421,68,1.536,25,25,1.536
5421,69,1.969,NA,,3.505
5421,70,1.553,NA,,5.058
5421,71,2.019,NA,,7.077
5421,72,1.804,NA,,8.881
5421,73,2.436,NA,,11.317
5421,74,1.733,NA,,13.05
5421,75,1.832,26,26,14.882
5421,76,1.686,NA,,16.568
5421,77,2.011,NA,,18.579
5421,78,1.254,NA,,19.833
5421,79,0.772,NA,,20.605
5421,80,1.265,NA,,21.87
5421,81,1.756,NA,,23.626
5421,82,1.28,29,29,24.906
5421,83,1.607,NA,,26.513
5421,84,2.071,NA,,28.584
5421,85,1.994,NA,,30.578
5421,86,1.689,NA,,32.267
5421,87,2.311,NA,,34.578
5421,88,2.446,NA,,37.024
5421,89,2.183,34,34,39.207
5421,90,2.03,NA,,41.237
5421,91,1.986,NA,,43.223
5421,92,2.646,NA,,45.869
5421,93,1.723,NA,,47.592
5421,94,1.882,NA,,49.474
5421,95,2.642,NA,,52.116
5421,96,1.742,39,39,53.858
5421,97,1.905,NA,,55.763
5421,98,1.573,NA,,57.336
5421,99,1.595,NA,,58.931
5421,100,1.634,NA,,60.565
5421,101,1.817,NA,,62.382
5421,102,1.641,NA,,64.023
5421,103,2.101,NA,,66.124
5421,104,2.068,NA,,68.192
5421,105,1.397,NA,,69.589
5421,106,1.841,NA,,71.43
5421,107,2.033,NA,,73.463
5421,108,1.773,NA,,75.236
5421,109,1.92,NA,,77.156
5421,110,1.825,NA,,78.981
5421,111,2.146,50,50,81.127
5421,112,1.919,NA,,83.046
5421,113,1.931,NA,,84.977
5421,114,2.123,NA,,87.1
5421,115,2.022,NA,,89.122
5421,116,2.261,NA,,91.383
5421,117,1.862,NA,,93.245
5421,118,1.581,55,55,94.826
5421,119,1.706,NA,,96.532
5421,120,1.751,NA,,98.283
5421,121,1.761,NA,,100.044
5421,122,1.966,NA,,102.01
5421,123,2.108,NA,,104.118
5421,124,1.899,61,61,106.017
5421,125,1.945,NA,,107.962
5421,126,2.261,NA,,110.223
5421,127,2.125,NA,,112.348
5421,128,1.899,NA,,114.247
5421,129,2.15,NA,,116.397
5421,130,1.734,NA,,118.131
5421,131,2.048,66,66,120.179
5421,132,1.95,NA,,122.129
5421,133,1.408,NA,,123.537
5421,134,1.443,NA,,124.98
5421,135,1.775,NA,,126.755
5421,136,1.848,NA,,128.603
5421,137,2.009,NA,,130.612
5421,138,1.875,70,70,132.487
5421,139,2.25,NA,,134.737
5421,140,2.413,NA,,137.15
5421,141,2.45,NA,,139.6
5421,142,2.425,NA,,142.025
5421,143,2.49,NA,,144.515
5421,144,2.232,NA,,146.747
5421,145,2.069,78,78,148.816
5421,146,1.685,NA,,150.501
5421,147,2.471,NA,,152.972
5421,148,2.014,NA,,154.986
5421,149,1.726,NA,,156.712
5421,150,1.597,NA,,158.309
5421,151,1.681,NA,,159.99
5421,152,1.566,82,82,161.556
5421,153,1.952,NA,,163.508
5421,154,1.719,NA,,165.227
5421,155,1.833,NA,,167.06
5421,156,1.78,NA,,168.84
5421,157,2.609,NA,,171.449
5421,158,2.208,NA,,173.657
5421,159,2.604,90,90,176.261
5421,160,2.618,NA,,178.879
5421,161,2.719,NA,,181.598
5421,162,2.002,NA,,183.6
5421,163,2.639,NA,,186.239
5421,164,2.361,NA,,188.6
5421,165,2.209,NA,,190.809
5421,166,2.031,95,95,192.84
5421,167,1.747,NA,,194.587
5421,168,2.832,NA,,197.419
5421,169,2.069,NA,,199.488
5421,170,3.227,NA,,202.715
5421,171,2.109,NA,,204.824
5421,172,2.306,NA,,207.13
